gene	chromosome	start	end	strand	annotated	type	meanPSI	d_prolif	t_prolif	p_prolif	FDR_prolif	d_age	FDR_age	d_age_adj	FDR_age_adj	machinery	named
RBM14-RBM4	chr11	66644141	66646026	+	1	alternative donor	0.737229306296508	0.16233566677449	1.75481578678846	0.0822644199709135	0.189939777543162	-0.0543311428606059	0.553188551093907	-0.028134697853402	0.983234759464368	FALSE	FALSE
NUMA1	chr11	72010855	72012894	-	1	alternative donor	0.189989292280113	0.261158747830147	2.99915936697278	0.00339466264509603	0.0162152354718702	0.0152560665050726	0.927791299690649	0.0766055427082039	0.581522850740582	FALSE	FALSE
NUMA1	chr11	72012443	72012894	-	1	alternative donor	0.810010707719887	-0.261158747830147	-2.99915936697278	0.00339466264509603	0.0162152354718702	-0.0152560665050727	0.927791299690649	-0.0766055427082039	0.581522850740582	FALSE	FALSE
RAB6A	chr11	73718719	73720845	-	1	alternative donor	0.368266268059284	0.0801382175636572	1.50879945255698	0.134411456373319	0.278061656402468	-0.0539235493386764	0.19441482678161	-0.0460617726998732	0.593770447481842	FALSE	FALSE
RAB6A	chr11	73718891	73720845	-	1	alternative donor	0.631733731940716	-0.0801382175636572	-1.50879945255698	0.134411456373319	0.278061656402468	0.0539235493386764	0.19441482678161	0.0460617726998732	0.593770447481842	FALSE	FALSE
SERPINH1	chr11	75562320	75566315	+	1	alternative donor		-0.0121890017533237	-0.127047722979111	0.899155220845947	0.983910873542643	-0.01112542916804	0.965767702536242	-0.0158785243428482	1	FALSE	FALSE
SERPINH1	chr11	75563771	75566315	+	1	alternative donor		0.012189001753324	0.127047722979114	0.899155220845946	0.983910873542643	0.0111254291680401	0.965767702536242	0.0158785243428483	1	FALSE	FALSE
CCDC90B	chr11	83274741	83280140	-	1	alternative donor	0.187806757985688	0.0624832287645644	0.889318216151139	0.375904409678373	0.575619494514249	-0.0498553515524645	0.430433531497048	-0.0451869411565457	0.790958395735541	FALSE	FALSE
CCDC90B	chr11	83278830	83280140	-	1	alternative donor	0.812193242014313	-0.0624832287645643	-0.889318216151138	0.375904409678373	0.575619494514249	0.0498553515524645	0.430433531497048	0.0451869411565457	0.790958395735541	FALSE	FALSE
PICALM	chr11	85976683	85981128	-	1	alternative donor	0.0848712618758165	0.318504899624682	4.78559776845482	5.7151421710849e-06	7.80610382484326e-05	-0.0311275987918836	0.703371167201205	0.0343891403749583	0.86095732319391	FALSE	FALSE
PICALM	chr11	85978094	85981128	-	1	alternative donor	0.915128738124183	-0.318504899624682	-4.78559776845482	5.7151421710849e-06	7.80610382484326e-05	0.0311275987918836	0.703371167201205	-0.0343891403749584	0.86095732319391	FALSE	FALSE
PICALM	chr11	85981989	85983865	-	1	alternative donor	0.418499109057665	0.0647276357750333	2.35664743403177	0.0203321224011127	0.0646862004548028	-0.0152868853988011	0.596113275894501	-0.00364876492893932	1	FALSE	FALSE
PICALM	chr11	85982004	85983865	-	1	alternative donor	0.581500890942335	-0.0647276357750334	-2.35664743403177	0.0203321224011126	0.0646862004548028	0.0152868853988011	0.596113275894501	0.00364876492893932	1	FALSE	FALSE
PICALM	chr11	85983974	85996825	-	1	alternative donor	0.831737830039144	-0.0632805646520564	-1.57696775651258	0.11786942837599	0.251016860304785	0.00188140042265989	1	-0.0119404701286829	0.988261208737836	FALSE	FALSE
PICALM	chr11	85990400	85996825	-	1	alternative donor	0.168262169960856	0.0632805646520565	1.57696775651258	0.117869428375989	0.251016860304785	-0.00188140042265991	1	0.0119404701286829	0.988261208737836	FALSE	FALSE
YAP1	chr11	102162572	102205892	+	1	alternative donor	0.146237051857338	0.0580009387506769	0.902048690409002	0.369135572621729	0.570390768962517	0.0113084953729614	0.921017467716348	0.0264153527578451	0.921496272449727	FALSE	FALSE
YAP1	chr11	102186132	102205892	+	1	alternative donor	0.684437144579495	-0.0997398484557909	-2.6158004295072	0.0102390907864274	0.0379528977350649	0.00328673527584781	0.988207358382293	-0.0184385272617672	0.875851163913888	FALSE	FALSE
YAP1	chr11	102186138	102205892	+	1	alternative donor	0.169325803563167	0.106985111224517	2.61948717891136	0.0101360426906285	0.0378244701446712	-0.020772017051092	0.6460412276922	-0.000695042088344918	1	FALSE	FALSE
YAP1	chr11	102206075	102223621	+	1	alternative donor	0.447848535547149	0.0909650220390757	1.09212334672774	0.277326829098597	0.467387782836635	-0.00909252343210422	0.972472965064405	0.00958118258379766	1	FALSE	FALSE
YAP1	chr11	102206087	102223621	+	1	alternative donor	0.11692039648344	0.167871607295169	1.73431178854183	0.0858544994555863	0.196362577436751	0.0122056632272128	0.958115403910792	0.0520896417024937	0.852325246216829	FALSE	FALSE
YAP1	chr11	102209565	102223621	+	1	alternative donor	0.435231067969411	-0.111842981306756	-1.32780841592833	0.187176551162806	0.355022888547221	0.0020650129680129	1	-0.0225997159957651	1	FALSE	FALSE
""	chr11	102325566	102362895	+	1	alternative donor	0.10495720525288	-0.0924228963463737	-1.23893355352948	0.218185989638215	0.396182888819845	0.00931413125915489	0.958144872858053	-0.00964465745054786	1	FALSE	FALSE
BIRC2	chr11	102350944	102362895	+	1	alternative donor	0.89504279474712	0.0924228963463737	1.23893355352948	0.218185989638215	0.396182888819845	-0.00931413125915488	0.958144872858053	0.00964465745054792	1	FALSE	FALSE
TAGLN	chr11	117199433	117203001	+	1	alternative donor	0.936415733145365	-0.120769872790985	-1.26194527311341	0.209818615803909	0.386013696086633	0.0416731033178551	0.694106923497671	0.0224186940860026	1	FALSE	FALSE
TAGLN	chr11	117199830	117203001	+	1	alternative donor	0.0635842668546345	0.120769872790985	1.26194527311341	0.209818615803908	0.386013696086633	-0.0416731033178551	0.694106923497671	-0.0224186940860025	1	FALSE	FALSE
RPS25	chr11	119017434	119017957	-	1	alternative donor	0.00636908530670096	-0.0541133367829711	-1.485398642416	0.140492541065292	0.286803800818163	0.0437744546693288	0.0928275975160443	0.0398431649662603	0.409302684141482	FALSE	FALSE
RPS25	chr11	119017546	119017957	-	1	alternative donor	0.993630914693299	0.0541133367829716	1.48539864241602	0.140492541065288	0.286803800818163	-0.0437744546693289	0.0928275975160443	-0.0398431649662602	0.409302684141482	FALSE	FALSE
APLP2	chr11	130122514	130126699	+	1	alternative donor	0.854088624338343	-0.093184354117356	-4.00226831755599	0.000118455204642842	0.00106017408155344	0.00466125724508522	0.905392087338134	-0.0153385361302869	0.781325204460825	FALSE	FALSE
APLP2	chr11	130123780	130126699	+	1	alternative donor	0.145911375661657	0.093184354117356	4.00226831755599	0.000118455204642841	0.00106017408155344	-0.0046612572450852	0.905392087338134	0.0153385361302869	0.781325204460825	FALSE	FALSE
APLP2	chr11	130133729	130140397	+	1	alternative donor	0.0356368720683616	0.245259148152799	6.11940143076389	1.71790382966921e-08	5.40980641176386e-07	-0.063793665627133	0.0388996484384497	-0.0207939104264803	0.860387678897681	FALSE	FALSE
APLP2	chr11	130135716	130140397	+	1	alternative donor	0.877671206605666	-0.211618515942306	-8.25530020206053	5.37746793228017e-13	4.35446867563926e-11	0.0583076965893801	0.00378091067385408	0.0218166035094589	0.611489015409996	FALSE	FALSE
APLP2	chr11	130137292	130140397	+	1	alternative donor	0.0866919213259724	0.181916782636984	5.9565979759781	3.61732665993881e-08	9.84202237636152e-07	-0.0512563504265057	0.0262664236271228	-0.0200988212330815	0.781325204460825	FALSE	FALSE
WNT5B	chr12	1632906	1645793	+	1	alternative donor	0.0543105617857298	0.191257486059534	2.35365654388132	0.0204877726216298	0.0649384107047186	-0.0258148211436265	0.800312332292369	0.0121944266917926	1	FALSE	FALSE
WNT5B	chr12	1639977	1645793	+	1	alternative donor	0.94568943821427	-0.191257486059534	-2.35365654388132	0.0204877726216298	0.0649384107047186	0.0258148211436265	0.800312332292369	-0.0121944266917926	1	FALSE	FALSE
LTBR	chr12	6386445	6388799	+	1	alternative donor	0.126025867538	-0.156207033632245	-1.46857243636782	0.144996248285914	0.294759259067778	-0.0475351005389152	0.689289910634612	-0.0914157597744514	0.602001185677124	FALSE	FALSE
LTBR	chr12	6388506	6388799	+	1	alternative donor	0.873974132462	0.156207033632245	1.46857243636782	0.144996248285914	0.294759259067778	0.0475351005389151	0.689289910634612	0.0914157597744515	0.602001185677124	FALSE	FALSE
GAPDH	chr12	6534570	6534809	+	1	alternative donor	0.968242382045989	-0.561681183185105	-7.6779754838062	9.65537902374778e-12	6.19583850184268e-10	0.197151739586239	0.00025414645910219	0.108226843963861	0.140266180204508	FALSE	FALSE
GAPDH	chr12	6534662	6534809	+	1	alternative donor	0.0317576179540114	0.561681183185105	7.67797548380621	9.65537902374739e-12	6.19583850184268e-10	-0.197151739586239	0.00025414645910219	-0.108226843963861	0.140266180204508	FALSE	FALSE
ENSG00000285238	chr12	6602155	6602375	-	1	alternative donor	0.573730460896291	0.00878054615794378	0.129672632548608	0.897078330874553	0.983230229875719	0.01398099178102	0.885425137608643	0.0185632299694955	1	FALSE	FALSE
ENSG00000285238	chr12	6602176	6602375	-	1	alternative donor	0.426269539103709	-0.00878054615794376	-0.129672632548607	0.897078330874554	0.983230229875719	-0.01398099178102	0.885425137608643	-0.0185632299694955	1	FALSE	FALSE
COPS7A	chr12	6724819	6728222	+	1	alternative donor	0.0953721988906532	-0.192038415432699	-2.34214225319861	0.0210968794568358	0.0663656167587756	0.0429588954187267	0.632497315433318	0.00798201052635339	1	FALSE	FALSE
COPS7A	chr12	6728002	6728222	+	1	alternative donor	0.904627801109347	0.192038415432698	2.34214225319861	0.0210968794568358	0.0663656167587756	-0.0429588954187268	0.632497315433318	-0.00798201052635349	1	FALSE	FALSE
C12orf57	chr12	6944566	6945770	+	1	alternative donor	0.235653147881741	0.129525215976527	1.88773538799198	0.0618761389633328	0.151505218584806	-0.0718893765560101	0.178322663148369	-0.056326709021406	0.64777709135746	FALSE	FALSE
C12orf57	chr12	6944653	6945770	+	1	alternative donor	0.764346852118259	-0.129525215976527	-1.88773538799198	0.0618761389633329	0.151505218584806	0.0718893765560101	0.178322663148369	0.056326709021406	0.64777709135746	FALSE	FALSE
SLC2A14	chr12	7819584	7925843	-	0	alternative donor	0.495327102803738	0.0231820494532937	0.437907038197718	0.662370628186857	0.819482603114911	-0.00312194597802167	1	0.00148641673896611	1	FALSE	FALSE
SLC2A14	chr12	7821326	7929683	-	0	alternative donor	0.434034890592308	-0.0192165517199444	-1.51504878195492	0.1328229032757	0.275445545146742	0.00292018331280437	0.8705043106488	-0.000837716388608154	1	FALSE	FALSE
SLC2A3	chr12	7924512	7925843	-	1	alternative donor	0.504672897196262	-0.0231820494532937	-0.437907038197718	0.662370628186857	0.819482603114911	0.00312194597802166	1	-0.00148641673896611	1	FALSE	FALSE
SLC2A3	chr12	7925949	7929683	-	1	alternative donor	0.565965109407692	0.0192165517199444	1.51504878195492	0.1328229032757	0.275445545146742	-0.00292018331280437	0.8705043106488	0.000837716388608147	1	FALSE	FALSE
MFAP5	chr12	8648204	8649500	-	1	alternative donor	0.95084096598689	-0.024568042663592	-0.362803745258847	0.717494927247893	0.861044547484154	-0.0402264305054147	0.540903766869024	-0.0532547601113775	0.685750082706529	FALSE	FALSE
MFAP5	chr12	8648556	8649500	-	1	alternative donor	0.0491590340131103	0.0245680426635918	0.362803745258843	0.717494927247896	0.861044547484154	0.0402264305054148	0.540903766869024	0.0532547601113776	0.685750082706529	FALSE	FALSE
MFAP5	chr12	8650590	8654436	-	1	alternative donor	0.315046568482399	0.236536265672191	3.79778689353254	0.000247097304217617	0.00199614710604303	-0.0908699955652639	0.0385427112972637	-0.0548894121459777	0.580010609871179	FALSE	FALSE
MFAP5	chr12	8651692	8654436	-	1	alternative donor	0.684953431517601	-0.236536265672191	-3.79778689353254	0.000247097304217617	0.00199614710604303	0.0908699955652639	0.0385427112972637	0.0548894121459777	0.580010609871179	FALSE	FALSE
MFAP5	chr12	8660899	8662626	-	0	alternative donor	0.0253650472617352	0.261700053491757	3.12148272516279	0.0023354995740901	0.0119804435165617	-0.0742215890194279	0.306258673303413	-0.0294901675293922	0.967495893884277	FALSE	FALSE
MFAP5	chr12	8662107	8662626	-	1	alternative donor	0.974634952738265	-0.261700053491757	-3.12148272516279	0.0023354995740901	0.0119804435165617	0.0742215890194278	0.306258673303413	0.0294901675293922	0.967495893884277	FALSE	FALSE
YBX3	chr12	10704149	10713210	-	1	alternative donor	0.368434107117515	-0.0743876896703646	-2.63350566002649	0.00975271238218807	0.0367319765357937	0.0251929604009074	0.297142398214828	0.0132443500821883	0.885309445713496	FALSE	FALSE
YBX3	chr12	10710115	10713210	-	1	alternative donor	0.631565892882485	0.0743876896703646	2.63350566002649	0.00975271238218809	0.0367319765357937	-0.0251929604009074	0.297142398214828	-0.0132443500821883	0.885309445713496	FALSE	FALSE
STRAP	chr12	15882820	15889927	+	1	alternative donor	0.136780032658234	0.246229390198891	3.02405488522598	0.00314850179520548	0.0152753988666103	-0.0531422251442176	0.50222836969388	-0.00793250125857873	1	FALSE	FALSE
STRAP	chr12	15883677	15889927	+	1	alternative donor	0.863219967341766	-0.246229390198891	-3.02405488522598	0.00314850179520546	0.0152753988666103	0.0531422251442175	0.50222836969388	0.00793250125857871	1	FALSE	FALSE
PPHLN1	chr12	42335975	42355160	+	1	alternative donor	0.695850318858683	0.00178099831938403	0.0225425861941314	0.982058755295587	1	-0.00958724764975776	0.960291504975306	-0.0109818952495332	1	FALSE	FALSE
PPHLN1	chr12	42352050	42355160	+	1	alternative donor	0.304149681141317	-0.00178099831938403	-0.0225425861941314	0.982058755295587	1	0.00958724764975774	0.960291504975306	0.0109818952495331	1	FALSE	FALSE
SLC38A2	chr12	46367341	46370775	-	1	alternative donor	0.111560103712101	-0.122391173909888	-1.94454008465335	0.0545576410351437	0.136534611597148	0.0830355733269795	0.0563367797657285	0.0711560255659711	0.376498861396169	FALSE	FALSE
SLC38A2	chr12	46370628	46370775	-	1	alternative donor	0.888439896287899	0.122391173909888	1.94454008465335	0.0545576410351439	0.136534611597148	-0.0830355733269794	0.0563367797657285	-0.0711560255659711	0.376498861396169	FALSE	FALSE
ENSG00000272822	chr12	48922202	48923781	-	1	alternative donor	0.900880534235362	-0.0624877935074773	-1.08950719698232	0.278472755584652	0.468159091321504	-0.0332514693038316	0.554776835242308	-0.0534683578478432	0.527999013694237	FALSE	FALSE
ENSG00000272822	chr12	48923605	48923781	-	1	alternative donor	0.0991194657646375	0.0624877935074774	1.08950719698232	0.278472755584652	0.468159091321504	0.0332514693038316	0.554776835242308	0.0534683578478433	0.527999013694237	FALSE	FALSE
""	chr12	49128939	49186309	-	1	alternative donor	0.348808800587871	0.312958368370715	11.8915329314364	4.82418074632493e-21	4.10175967956277e-18	-0.068948953282615	0.00595424062607606	-0.0117500912160077	0.908552550007806	FALSE	FALSE
""	chr12	49129723	49188976	-	0	alternative donor	0.5	0	0	1	1	0	1	0	1	FALSE	FALSE
TUBA1A	chr12	49185991	49186309	-	1	alternative donor	0.651191199412129	-0.312958368370715	-11.8915329314364	4.82418074632493e-21	4.10175967956277e-18	0.068948953282615	0.00595424062607606	0.0117500912160076	0.908552550007806	FALSE	FALSE
TUBA1A	chr12	49186834	49188976	-	1	alternative donor	0.5	0	0	1	1	0	1	0	1	FALSE	FALSE
LIMA1	chr12	50192562	50195829	-	1	alternative donor	0.838016596052201	-0.0240565875413052	-0.784504549560617	0.434544680976359	0.625428040626574	-0.0275795864037796	0.272819710231876	-0.038127412224924	0.283277700446563	FALSE	FALSE
LIMA1	chr12	50192565	50195829	-	1	alternative donor	0.161983403947799	0.0240565875413052	0.784504549560617	0.434544680976359	0.625428040626574	0.0275795864037796	0.272819710231876	0.038127412224924	0.283277700446563	FALSE	FALSE
EIF4B	chr12	53034710	53037408	+	1	alternative donor	0.889680372415155	0.0275380248146189	0.525897728601275	0.600089731686017	0.776939914165507	-0.0363254032329753	0.444352154863195	-0.0369530069087446	0.745349701160936	FALSE	FALSE
EIF4B	chr12	53034725	53037408	+	1	alternative donor	0.110319627584845	-0.027538024814619	-0.525897728601277	0.600089731686016	0.776939914165507	0.0363254032329754	0.444352154863195	0.0369530069087447	0.745349701160936	FALSE	FALSE
PFDN5	chr12	53295640	53297849	+	1	alternative donor	0.0280089028744971	0.129590750451279	2.42631287178728	0.0169909179769939	0.0564869130398398	-0.0255790631119317	0.675188633993372	-0.00133807725761717	1	FALSE	FALSE
PFDN5	chr12	53296276	53297849	+	1	alternative donor	0.971991097125503	-0.129590750451279	-2.42631287178729	0.0169909179769935	0.0564869130398398	0.0255790631119318	0.675188633993372	0.00133807725761715	1	FALSE	FALSE
PCBP2	chr12	53462568	53465931	+	1	alternative donor	0.354336662206299	-0.0428404369948396	-1.96404318780811	0.0522200552936315	0.132143160754197	0.0201491252341912	0.268661481983372	0.0143230068535295	0.781325204460825	TRUE	FALSE
PCBP2	chr12	53462568	53467220	+	1	alternative donor	0.0504173742026964	0.11703603222753	2.04962356797541	0.0429422346869045	0.114009789360002	-0.0198409015401296	0.786997649565782	0.00266151093262415	1	TRUE	FALSE
PCBP2	chr12	53464853	53465931	+	1	alternative donor	0.645663337793701	0.0428404369948396	1.96404318780811	0.0522200552936315	0.132143160754197	-0.0201491252341912	0.268661481983372	-0.0143230068535295	0.781325204460825	TRUE	FALSE
PCBP2	chr12	53464853	53467220	+	1	alternative donor	0.0394381609790002	0.152816121453222	3.2189297954661	0.00172115867821091	0.00965950604718698	-0.0178571067205357	0.766423600195978	0.0130306004796902	1	TRUE	FALSE
PCBP2	chr12	53465974	53467220	+	1	alternative donor	0.910144464818304	-0.120879002665328	-2.64123259951402	0.00954707184658507	0.036037282297709	0.0132175352328299	0.831339297884748	-0.0113847273961071	1	TRUE	FALSE
PCBP2	chr12	53467294	53468776	+	1	alternative donor	0.352892277598989	-0.0956676587303823	-2.78670048003361	0.00634066049250903	0.0269220803183811	0.0175134714794696	0.646374045076162	-0.000638176390358607	1	TRUE	FALSE
PCBP2	chr12	53467294	53468779	+	0	alternative donor	0.129474716020591	-0.0455680887942557	-0.59448970318973	0.553488254552943	0.739942434644088	0.0241029734205363	0.800312332292369	0.0184055823681732	1	TRUE	FALSE
PCBP2	chr12	53467844	53468776	+	1	alternative donor	0.647107722401011	0.0956676587303822	2.78670048003361	0.00634066049250906	0.0269220803183811	-0.0175134714794696	0.646374045076162	0.000638176390358569	1	TRUE	FALSE
PCBP2	chr12	53467844	53468779	+	1	alternative donor	0.870525283979409	0.0455680887942558	0.594489703189731	0.553488254552942	0.739942434644088	-0.0241029734205363	0.800312332292369	-0.0184055823681732	1	TRUE	FALSE
HNRNPA1	chr12	54282875	54283811	+	1	alternative donor	0.655739093939538	0.301463481049915	2.3649762984581	0.0199041782023548	0.0635373362281936	-0.0719646218129726	0.584486194528752	-0.0179045966820954	1	TRUE	TRUE
HNRNPA1	chr12	54283235	54283811	+	1	alternative donor	0.344260906060462	-0.301463481049915	-2.3649762984581	0.0199041782023548	0.0635373362281936	0.0719646218129726	0.584486194528752	0.0179045966820954	1	TRUE	TRUE
MYL6B	chr12	56155199	56159974	+	1	alternative donor	0.310487270252944	-0.0840970439779704	-4.28955170770904	4.04823553414072e-05	0.000413454926474852	0.0270977305352597	0.0636307163522027	0.0133307199515991	0.763742089132858	FALSE	FALSE
MYL6B	chr12	56158712	56159974	+	1	alternative donor	0.00173350949218336	-0.000780836329261844	-0.167351389546326	0.867421697340539	0.96692926668475	0.000253043899794911	1	0.000125487932262973	1	FALSE	FALSE
MYL6	chr12	56159623	56159974	+	1	alternative donor	0.00500564482775586	-0.0141259207067816	-0.865844892118704	0.388587559982084	0.583739528047291	0.00109531329308191	1	-0.00186375908522515	1	FALSE	FALSE
MYL6	chr12	56159731	56159974	+	1	alternative donor	0.682773575427116	0.0822568661022084	4.24896067278395	4.72455266807248e-05	0.000473988307496003	-0.0269559726311952	0.0602051115080703	-0.0135746128167209	0.748927830086642	FALSE	FALSE
MYL6	chr12	56160321	56161386	+	1	alternative donor	0.14880313977548	0.151621262975473	2.97400746387378	0.00366130891590202	0.0171280765102927	-0.0647670338530633	0.0817007279998681	-0.0429227700860993	0.618142836076918	FALSE	FALSE
MYL6	chr12	56160671	56161386	+	1	alternative donor	0.85119686022452	-0.151621262975473	-2.97400746387378	0.00366130891590201	0.0171280765102927	0.0647670338530633	0.0817007279998681	0.0429227700860992	0.618142836076918	FALSE	FALSE
PTGES3	chr12	56666267	56671748	-	1	alternative donor	0.0633575143343729	-0.00626758755669372	-0.144627580063085	0.885287538179064	0.97585810218516	-0.00926081496178138	0.880831938517892	-0.0123971493079156	1	FALSE	FALSE
PTGES3	chr12	56670365	56671748	-	1	alternative donor	0.936642485665627	0.00626758755669375	0.144627580063086	0.885287538179064	0.97585810218516	0.00926081496178139	0.880831938517892	0.0123971493079157	1	FALSE	FALSE
STAT6	chr12	57107315	57108162	-	1	alternative donor	0.132561245616128	0.101378654588993	1.55022745074033	0.124154205648341	0.261161643510203	-0.0666171009890204	0.192301648075535	-0.0563724885114774	0.600093159349073	FALSE	FALSE
STAT6	chr12	57107744	57108162	-	1	alternative donor	0.867438754383872	-0.101378654588993	-1.55022745074034	0.124154205648341	0.261161643510203	0.0666171009890204	0.192301648075535	0.0563724885114774	0.600093159349073	FALSE	FALSE
SHMT2	chr12	57229812	57230802	+	1	alternative donor		0.605793381329566	4.91888308582367	3.34572087834895e-06	5.14877679061755e-05	-0.13645964448207	0.198843153158093	-0.026457468259763	1	FALSE	FALSE
SHMT2	chr12	57230245	57230802	+	1	alternative donor		-0.605793381329566	-4.91888308582367	3.34572087834895e-06	5.14877679061755e-05	0.13645964448207	0.198843153158093	0.026457468259763	1	FALSE	FALSE
OS9	chr12	57719183	57720405	+	1	alternative donor	0.640614702890606	0.00720297829803772	0.199893543019548	0.841957961883652	0.948492556596986	0.00329557496308995	0.983878662274079	0.00552545692824206	1	FALSE	FALSE
OS9	chr12	57720264	57720405	+	1	alternative donor	0.359385297109394	-0.00720297829803773	-0.199893543019548	0.841957961883652	0.948492556596986	-0.00329557496308994	0.983878662274079	-0.00552545692824205	1	FALSE	FALSE
RAP1B	chr12	68611044	68648698	+	1	alternative donor		-0.129246250381296	-1.32739191003791	0.187494783174371	0.355022888547221	0.0862409441820552	0.274684375283861	0.0738788494779138	0.685750082706529	FALSE	FALSE
RAP1B	chr12	68611053	68648698	+	1	alternative donor		0.129246250381296	1.32739191003791	0.187494783174371	0.355022888547221	-0.0862409441820552	0.274684375283861	-0.0738788494779138	0.685750082706529	FALSE	FALSE
GLIPR1	chr12	75482080	75490405	+	1	alternative donor	0.979498637768683	-0.187114328597399	-2.79958209849665	0.00611051170036199	0.0260975202964901	0.0712179453934882	0.180154543315143	0.04263062339911	0.790958395735541	FALSE	FALSE
GLIPR1	chr12	75487810	75490405	+	1	alternative donor	0.0205013622313166	0.187114328597399	2.79958209849665	0.00611051170036198	0.0260975202964901	-0.0712179453934882	0.180154543315143	-0.0426306233991099	0.790958395735541	FALSE	FALSE
NAP1L1	chr12	76056159	76059797	-	1	alternative donor	0.0157037199700824	0.00207443493556958	0.0405092083126517	0.967765584026057	1	0.0129998230901646	0.851968286160255	0.0158964440666423	0.983234759464368	FALSE	FALSE
NAP1L1	chr12	76056162	76059797	-	1	alternative donor	0.984296280029918	-0.00207443493556952	-0.0405092083126505	0.967765584026058	1	-0.0129998230901647	0.851968286160255	-0.0158964440666424	0.983234759464368	FALSE	FALSE
NAP1L1	chr12	76060280	76074202	-	1	alternative donor		-0.229272457261844	-1.61125783829042	0.110275509297788	0.237672374601887	0.0973190685060852	0.452281040878004	0.0648552243427292	0.894056176820071	FALSE	FALSE
NAP1L1	chr12	76068995	76074202	-	1	alternative donor		0.229272457261844	1.61125783829042	0.110275509297788	0.237672374601887	-0.0973190685060852	0.452281040878004	-0.0648552243427292	0.894056176820071	FALSE	FALSE
PPP1R12A	chr12	79805769	79807225	-	1	alternative donor	0.327511354709188	0.136697750218421	1.99384754985141	0.048812220529976	0.125031994854078	-0.0201653483076708	0.823063273377401	0.0066802791600698	1	FALSE	FALSE
PPP1R12A	chr12	79806334	79807225	-	1	alternative donor	0.672488645290812	-0.136697750218421	-1.99384754985141	0.048812220529976	0.125031994854078	0.0201653483076708	0.823063273377401	-0.0066802791600698	1	FALSE	FALSE
IKBIP	chr12	98614341	98634295	-	1	alternative donor	0.514526540364638	-0.260887953840288	-4.08490770133627	8.73965623434968e-05	0.00081409154091957	0.0151612373097545	0.874742372435097	-0.0404371777609511	0.790958395735541	FALSE	FALSE
IKBIP	chr12	98626767	98634295	-	1	alternative donor	0.485473459635362	0.260887953840288	4.08490770133627	8.73965623434968e-05	0.00081409154091957	-0.0151612373097545	0.874742372435097	0.0404371777609511	0.790958395735541	FALSE	FALSE
WASHC3	chr12	102039976	102044104	-	1	alternative donor	0.116572744848012	-0.0126496810941465	-0.225245622649448	0.822234492975651	0.933695996864839	0.0313649690810686	0.576090040131699	0.0343993367716379	0.794371046265522	FALSE	FALSE
WASHC3	chr12	102039979	102044104	-	1	alternative donor	0.883427255151988	0.0126496810941465	0.225245622649447	0.822234492975652	0.933695996864839	-0.0313649690810686	0.576090040131699	-0.0343993367716379	0.794371046265522	FALSE	FALSE
TXNRD1	chr12	104287110	104288930	+	1	alternative donor		-0.0561030864976534	-0.419408940273434	0.675808012559553	0.828559138686028	0.027656296591987	0.885425137608643	0.0202690396369269	1	FALSE	FALSE
TXNRD1	chr12	104287110	104311289	+	1	alternative donor	0.0689256676181113	0.0652606621373359	0.724036376213512	0.470684720483535	0.660395517477105	0.0237154964594847	0.845858050455077	0.0427694929506302	0.882454942920744	FALSE	FALSE
TXNRD1	chr12	104287347	104288930	+	1	alternative donor		0.0561030864976535	0.419408940273434	0.675808012559553	0.828559138686028	-0.027656296591987	0.885425137608643	-0.0202690396369269	1	FALSE	FALSE
TXNRD1	chr12	104289041	104311289	+	1	alternative donor	0.931074332381889	-0.0652606621373358	-0.724036376213511	0.470684720483535	0.660395517477105	-0.0237154964594847	0.845858050455077	-0.0427694929506301	0.882454942920744	FALSE	FALSE
APPL2	chr12	105176083	105177225	-	1	alternative donor	0.0905444534320118	0.119118276826901	2.14303672340017	0.0344650332740613	0.0950653513098803	0.0119827583516363	0.882259826212136	0.0409050663036275	0.719163563139003	FALSE	FALSE
APPL2	chr12	105177017	105177225	-	1	alternative donor	0.909455546567988	-0.1191182768269	-2.14303672340017	0.0344650332740613	0.0950653513098803	-0.0119827583516364	0.882259826212136	-0.0409050663036275	0.719163563139003	FALSE	FALSE
KCTD10	chr12	109458079	109460635	-	1	alternative donor	0.72531185000601	0.00902089883550918	0.127892548793491	0.898483376087446	0.983910873542643	0.00732490027385379	0.977526261187499	0.010715765518298	1	FALSE	FALSE
KCTD10	chr12	109458082	109460635	-	1	alternative donor	0.27468814999399	-0.00902089883550914	-0.127892548793491	0.898483376087446	0.983910873542643	-0.0073249002738538	0.977526261187499	-0.010715765518298	1	FALSE	FALSE
RPLP0	chr12	120197463	120198853	-	1	alternative donor	0.568058254342248	0.177637936012749	1.32776920458642	0.187189463837256	0.355022888547221	0.0431727903852079	0.798373901371683	0.091037538451867	0.763742089132858	FALSE	FALSE
RPLP0	chr12	120198740	120198853	-	1	alternative donor	0.431941745657752	-0.177637936012749	-1.32776920458642	0.187189463837256	0.355022888547221	-0.0431727903852079	0.798373901371683	-0.091037538451867	0.763742089132858	FALSE	FALSE
PXN	chr12	120215274	120221622	-	1	alternative donor		-0.0605682191786329	-0.47244725449485	0.637626845384208	0.80384949881791	-0.0281523179277197	0.875349624249118	-0.0469227541159102	0.954354195671919	FALSE	FALSE
PXN	chr12	120215662	120221622	-	1	alternative donor		0.0605682191786329	0.47244725449485	0.637626845384209	0.80384949881791	0.0281523179277197	0.875349624249118	0.0469227541159102	0.954354195671919	FALSE	FALSE
